ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Remote_Work,Stress_Level,Health_Issues,Company_Size,Department,Sleep_Hours,Physical_Activity_Hours_per_Week,Mental_Health_Leave_Taken,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Training_Opportunities,Gender_Bias_Experienced,Discrimination_Experienced,Burnout_Symptoms,Location
809,51,Male,Single,Developer,36,27647.12,81,1.28,True,4,Mental,Small,HR,5.2,4.5,True,10,0,12,2,4,8,1,100,True,False,False,Occasional,Tier-3
810,55,Female,Divorced,Analyst,9,82404.2,76,0.96,False,2,Physical,Large,IT,7.9,8.5,True,10,4,1,9,5,2,3,14,True,False,True,No,Tier-3
811,51,Male,Married,Analyst,23,24251.1,84,2.56,False,5,,Small,IT,8.1,6.5,False,6,1,2,7,6,2,4,42,False,False,False,Yes,Metro
812,35,Female,Divorced,Manager,37,161551.65,73,0.79,False,0,Mental,Medium,HR,8.2,5.8,True,2,10,26,1,9,3,8,6,True,False,True,No,Tier-1
813,47,Non-Binary,Single,Manager,14,120600.69,50,2.06,False,0,,Large,IT,5.2,1.2,True,1,0,1,1,6,10,1,41,False,False,False,Occasional,Metro
814,32,Non-Binary,Married,Support,37,21937.4,78,0.46,False,8,Mental,Medium,Admin,7.9,2.9,False,3,3,2,9,5,10,5,49,True,False,True,Yes,Tier-3
815,44,Male,Divorced,HR,12,158662.5,49,2.6,True,0,Mental,Medium,Sales,7.4,1.2,False,1,9,5,0,2,6,1,66,True,False,False,No,Metro
816,51,Male,Divorced,Developer,31,58688.71,64,2.71,True,3,,Medium,IT,4.2,8.1,False,6,10,8,4,7,1,7,75,True,False,True,No,Tier-3
817,55,Male,Divorced,Manager,4,62448.93,73,0.0,False,0,,Large,Sales,4.9,9.0,True,10,8,12,4,3,3,2,25,False,True,False,Yes,Tier-1
818,50,Female,Divorced,Support,12,128800.91,81,1.8,False,0,,Small,HR,5.6,7.2,True,3,7,26,0,9,6,8,16,False,True,False,No,Tier-2
819,41,Male,Divorced,Sales,10,24759.62,89,2.09,True,9,,Small,Sales,8.1,2.2,False,5,10,1,2,2,2,8,31,True,False,False,Occasional,Tier-1
820,32,Non-Binary,Single,HR,33,150271.65,58,0.16,False,6,Physical,Large,Sales,6.2,8.3,False,9,0,23,4,9,5,8,40,True,True,True,Yes,Tier-1
821,47,Female,Divorced,Manager,33,78277.56,85,2.34,False,3,Mental,Large,Finance,8.3,6.0,True,6,7,5,2,6,8,3,91,False,False,False,No,Tier-2
822,59,Female,Widowed,Analyst,8,97613.23,35,1.32,True,2,Physical,Small,HR,7.0,8.4,False,7,6,21,0,0,7,3,11,True,False,True,Yes,Metro
823,34,Non-Binary,Married,Developer,26,22696.69,57,0.75,False,5,Mental,Small,Sales,7.3,3.0,True,9,0,22,2,9,0,6,54,True,True,True,No,Metro
824,22,Male,Divorced,HR,29,61422.28,74,1.82,False,1,Mental,Medium,Admin,5.8,4.3,False,1,0,29,0,0,9,5,65,True,True,False,Yes,Tier-2
825,46,Male,Divorced,Sales,34,127094.29,60,0.39,False,7,Physical,Medium,Marketing,5.0,9.6,True,8,9,22,4,7,5,10,47,False,True,False,No,Tier-2
826,21,Non-Binary,Single,HR,2,82449.65,48,2.76,True,5,Mental,Large,IT,7.2,4.8,True,6,8,16,9,9,4,1,57,False,False,False,Occasional,Tier-2
827,27,Non-Binary,Single,Developer,23,106491.14,68,1.51,False,3,Mental,Large,Finance,5.6,5.8,False,1,6,10,10,9,6,2,11,False,True,True,No,Metro
828,34,Non-Binary,Married,Developer,39,96114.84,82,2.35,False,4,Physical,Medium,IT,6.8,3.5,False,1,8,12,8,10,1,0,28,True,True,False,Occasional,Tier-2
829,27,Non-Binary,Single,HR,28,103037.35,69,0.46,False,1,Both,Large,Marketing,6.6,1.3,True,8,6,19,9,9,9,2,13,True,False,False,Occasional,Metro
830,34,Female,Widowed,Sales,11,62733.88,68,1.86,False,6,,Large,Sales,4.7,1.5,False,10,5,23,6,6,8,4,6,False,False,False,No,Tier-2
831,37,Female,Married,HR,36,27184.1,88,0.0,False,5,Physical,Large,Finance,5.5,5.3,False,1,9,9,4,8,4,7,45,True,True,True,Occasional,Metro
832,41,Male,Widowed,Analyst,19,79682.0,79,2.43,False,5,Both,Medium,Sales,4.4,9.6,False,2,8,6,6,6,2,5,1,False,True,True,No,Metro
833,22,Female,Divorced,HR,1,82724.06,80,1.21,False,2,Both,Small,Marketing,7.6,2.2,True,5,9,8,3,4,7,0,88,False,True,True,No,Tier-3
834,51,Female,Single,Manager,7,128513.79,84,1.26,True,1,Physical,Small,Marketing,4.1,9.8,True,3,4,22,4,2,2,0,83,False,False,True,Occasional,Tier-1
835,23,Female,Divorced,Manager,15,192697.57,83,2.48,True,8,Physical,Medium,Finance,4.7,5.5,True,8,7,29,2,7,9,3,27,True,False,False,No,Tier-3
836,19,Non-Binary,Widowed,Sales,26,68546.34,89,0.94,False,9,Physical,Large,HR,4.5,10.0,True,1,2,5,4,2,7,3,2,True,False,True,Occasional,Tier-2
837,30,Female,Divorced,Manager,32,103573.2,86,0.67,True,3,Physical,Medium,Admin,7.0,5.2,True,7,5,23,4,9,7,0,34,True,False,False,Occasional,Tier-3
838,60,Male,Single,Manager,23,77144.52,47,1.97,False,1,Mental,Small,Finance,4.6,6.1,True,10,2,30,8,10,2,3,54,True,False,False,No,Tier-1
839,60,Female,Single,Support,12,67237.4,78,2.84,False,6,,Large,IT,6.3,8.4,False,10,2,27,5,10,7,4,91,True,False,True,Yes,Tier-2
840,65,Non-Binary,Single,HR,22,149957.19,84,0.34,False,3,,Small,Marketing,4.9,9.6,True,6,0,26,7,0,5,10,19,False,True,True,No,Metro
841,28,Female,Divorced,HR,27,25702.85,61,1.17,True,3,,Small,Admin,6.0,6.9,True,0,6,0,10,9,9,9,14,True,False,True,Occasional,Tier-1
842,64,Male,Single,Developer,11,162441.32,39,2.78,True,0,,Large,HR,6.6,5.8,True,5,9,18,5,3,9,0,46,True,True,True,Yes,Tier-3
843,40,Female,Married,Support,1,170108.97,87,0.57,True,7,Physical,Large,IT,7.1,5.5,True,3,0,21,7,1,3,3,76,False,False,False,Occasional,Tier-2
844,33,Male,Married,Manager,12,143765.3,56,1.55,False,7,Physical,Medium,Marketing,9.0,6.3,False,0,2,28,5,10,4,7,16,True,False,True,Yes,Tier-3
845,48,Non-Binary,Single,Manager,13,68519.59,75,2.6,False,1,Physical,Medium,Sales,6.5,7.1,True,1,7,2,3,3,9,1,90,True,True,True,Yes,Tier-2
846,28,Male,Married,Support,25,186826.44,90,1.27,False,2,Physical,Large,Admin,8.5,9.9,True,8,10,15,1,4,5,8,84,True,False,False,Occasional,Tier-2
847,33,Male,Widowed,Support,21,137761.06,55,0.51,False,4,Physical,Large,Finance,5.7,7.6,True,0,7,26,2,5,5,5,58,False,True,True,Occasional,Tier-2
848,25,Non-Binary,Single,Developer,33,195074.61,41,0.48,False,4,Mental,Medium,Sales,7.9,0.4,False,4,2,7,6,8,10,5,81,False,False,False,Occasional,Metro
849,21,Male,Divorced,Developer,0,87790.78,71,0.49,False,7,,Medium,IT,5.3,3.8,False,4,4,4,10,3,4,6,57,False,False,True,No,Tier-2
850,57,Female,Married,Sales,3,168525.72,47,1.94,True,7,,Small,Admin,4.8,3.2,False,1,8,24,8,2,5,9,62,True,False,True,No,Tier-3
851,21,Female,Married,Developer,15,59182.62,64,2.51,True,8,Mental,Small,Marketing,6.4,9.1,True,7,1,14,7,4,7,3,48,True,False,False,No,Metro
852,42,Male,Married,Developer,8,179865.67,86,2.61,True,6,Both,Small,Finance,7.8,3.1,False,4,7,24,0,5,6,6,7,True,True,False,Occasional,Tier-1
853,20,Female,Married,Manager,37,160796.45,39,2.27,False,6,Mental,Large,Admin,6.7,9.6,True,9,6,8,7,5,8,2,100,False,False,False,No,Tier-1
854,49,Female,Widowed,Analyst,30,181223.32,85,1.84,False,8,,Medium,HR,6.7,6.6,True,4,9,18,10,10,6,0,76,False,False,False,No,Metro
855,20,Non-Binary,Widowed,Sales,21,160634.52,71,0.09,False,3,Mental,Medium,IT,7.7,8.1,True,6,0,2,6,9,7,7,91,True,True,True,No,Tier-1
856,44,Male,Widowed,Sales,1,66181.09,72,1.82,True,5,Mental,Large,IT,7.2,6.3,False,8,6,8,7,8,10,8,58,True,True,True,No,Tier-3
857,46,Female,Married,Support,5,62015.89,46,0.76,True,9,Both,Medium,IT,5.7,4.5,False,9,8,11,4,5,8,8,53,False,False,True,Yes,Metro
858,49,Male,Widowed,HR,14,36171.59,77,0.59,True,4,Physical,Small,Sales,7.5,0.7,False,2,1,6,8,3,7,2,33,False,True,False,Occasional,Tier-2
859,36,Male,Divorced,Sales,17,111528.4,68,2.39,True,3,Both,Medium,HR,7.3,8.7,False,7,4,15,10,6,0,3,60,True,False,False,Occasional,Tier-3
860,38,Female,Widowed,Developer,39,103970.09,83,0.48,False,1,Mental,Small,Finance,4.2,5.9,True,2,3,16,4,4,8,6,91,False,True,False,No,Tier-1
861,22,Non-Binary,Married,Sales,7,59924.11,85,1.6,True,10,Physical,Small,IT,4.2,8.1,True,10,1,30,4,10,3,5,71,True,True,True,Occasional,Tier-2
862,35,Non-Binary,Single,Sales,27,118271.93,60,2.15,True,0,,Medium,Sales,5.1,1.7,True,2,0,1,7,2,6,1,10,True,True,False,Yes,Metro
863,45,Male,Married,HR,26,53295.72,43,1.04,False,4,Both,Small,Admin,8.7,1.4,True,6,10,19,9,6,4,7,16,True,False,True,No,Tier-2
864,59,Non-Binary,Single,HR,26,90114.11,57,2.22,True,7,Physical,Small,IT,5.2,2.6,True,10,1,30,2,6,10,5,50,True,False,False,No,Metro
865,39,Female,Widowed,Sales,26,48809.34,81,0.34,True,4,Mental,Medium,IT,8.6,8.5,False,9,1,13,7,7,10,1,34,True,False,True,Occasional,Metro
866,38,Female,Widowed,Manager,9,156548.52,71,0.69,False,4,,Large,HR,4.7,4.8,True,10,4,25,9,0,10,9,30,False,False,True,Occasional,Tier-1
867,23,Non-Binary,Single,Developer,33,156832.16,47,0.54,True,5,Mental,Medium,HR,7.5,3.3,True,4,10,6,1,9,1,7,92,True,False,False,No,Tier-2
868,18,Non-Binary,Divorced,Developer,31,177158.1,89,0.58,False,5,,Small,Sales,5.1,7.9,True,10,9,5,4,1,1,7,2,True,True,False,No,Tier-1
869,22,Male,Married,Developer,11,116509.14,64,0.73,False,1,Physical,Large,IT,6.0,1.7,False,0,9,17,0,10,6,4,28,True,False,False,Occasional,Tier-1
870,58,Non-Binary,Divorced,HR,25,133341.08,48,2.7,False,0,,Small,IT,5.5,2.7,True,7,1,27,1,0,6,9,19,False,False,False,Occasional,Tier-3
871,29,Male,Married,Developer,26,134620.59,88,0.28,False,7,Physical,Large,IT,4.2,6.9,True,3,8,12,8,4,7,4,86,False,True,False,Occasional,Tier-1
872,43,Female,Married,Manager,11,50783.8,45,1.37,False,8,Physical,Large,Finance,4.4,2.4,True,0,8,27,0,1,10,5,72,False,False,True,No,Metro
873,63,Non-Binary,Divorced,Developer,36,88420.14,76,2.51,False,6,Physical,Small,HR,7.4,8.8,True,4,3,24,3,6,5,6,9,False,True,True,No,Tier-2
874,51,Male,Divorced,HR,30,189502.9,44,1.56,True,2,Physical,Medium,Finance,8.8,1.3,True,0,6,11,2,2,7,6,72,True,True,False,No,Tier-1
875,31,Male,Single,Manager,32,73270.49,61,0.45,True,1,Physical,Large,Marketing,4.8,4.6,False,7,7,0,2,10,10,0,86,False,True,False,Yes,Tier-3
876,43,Male,Widowed,Sales,0,125498.6,70,1.47,False,7,Both,Medium,Sales,5.7,6.9,False,2,10,17,8,5,7,0,62,True,False,True,No,Metro
877,62,Male,Widowed,Analyst,12,129630.77,64,1.45,True,3,,Small,Sales,7.2,9.1,True,0,4,9,4,9,8,9,82,False,False,True,Yes,Tier-2
878,44,Female,Single,Manager,29,153942.95,87,2.03,True,7,Mental,Large,IT,8.3,2.1,True,8,6,15,6,5,4,8,79,False,False,False,Occasional,Tier-2
879,26,Non-Binary,Single,HR,21,58281.09,64,1.85,False,4,,Large,Finance,5.1,7.4,True,6,9,12,4,1,5,7,54,True,True,True,Occasional,Tier-3
880,43,Male,Widowed,Support,9,184550.97,40,2.89,False,4,Mental,Medium,HR,7.6,6.1,False,9,6,29,3,1,6,8,61,True,True,False,Occasional,Tier-3
881,64,Non-Binary,Divorced,Manager,14,195932.87,70,2.26,False,8,,Medium,Admin,4.7,0.0,True,6,2,5,10,5,7,9,76,True,True,False,Occasional,Tier-3
882,39,Non-Binary,Widowed,Manager,6,116284.36,37,0.44,False,5,Mental,Large,Marketing,5.3,8.9,False,7,2,28,3,5,7,7,36,False,True,True,Occasional,Tier-2
883,64,Female,Married,HR,1,96942.23,77,1.95,False,1,Mental,Medium,Sales,6.9,5.5,True,8,2,13,8,6,0,9,83,False,True,False,No,Tier-3
884,47,Non-Binary,Single,Analyst,1,62453.54,75,0.5,False,1,Mental,Large,Sales,8.3,6.0,False,5,8,8,1,3,7,0,54,True,True,True,Yes,Tier-1
885,60,Female,Widowed,Sales,19,98927.45,62,2.56,True,9,Physical,Large,Sales,6.9,0.7,True,1,2,27,7,2,1,3,34,False,True,False,Occasional,Tier-3
886,65,Female,Divorced,HR,6,189799.36,74,0.19,False,4,Mental,Large,Admin,6.8,4.9,True,0,4,17,3,6,9,9,14,True,True,False,Occasional,Tier-2
887,34,Male,Widowed,Sales,28,36560.2,40,2.15,True,10,Mental,Small,HR,6.7,8.7,True,10,3,9,8,4,1,7,62,False,False,False,Occasional,Metro
888,43,Female,Single,Sales,4,88059.72,63,0.71,False,4,,Small,Marketing,7.0,4.6,False,10,9,0,4,4,9,7,66,False,True,False,Yes,Tier-3
889,53,Male,Married,Support,3,167280.36,85,0.2,True,9,Physical,Medium,HR,6.0,7.1,False,3,1,14,7,9,0,2,36,False,True,False,Yes,Tier-2
890,18,Female,Divorced,Developer,39,154585.67,74,2.57,True,7,Physical,Medium,Sales,5.0,0.0,True,7,5,28,1,1,5,3,70,True,False,True,Yes,Tier-3
891,25,Female,Divorced,Manager,13,123799.44,83,1.77,True,0,Both,Small,Admin,6.4,4.2,True,6,3,5,7,1,10,4,88,False,False,False,No,Metro
892,52,Non-Binary,Married,Analyst,0,160625.92,61,2.44,False,9,Physical,Medium,HR,4.3,1.9,False,5,2,29,10,8,5,5,71,False,True,False,Yes,Metro
893,32,Male,Divorced,Sales,15,150941.82,74,2.82,True,1,Mental,Large,Sales,5.9,2.9,True,5,8,27,0,9,8,7,69,False,False,True,No,Tier-3
894,64,Non-Binary,Divorced,Support,23,132681.64,83,1.44,False,2,Physical,Large,HR,6.4,7.1,True,5,7,16,8,5,6,2,96,True,True,True,No,Tier-2
895,39,Female,Widowed,Sales,23,136800.86,72,2.07,False,9,,Small,Admin,4.1,6.5,True,8,1,9,10,9,2,10,61,True,False,False,Occasional,Tier-3
896,31,Male,Divorced,Manager,1,82119.3,79,1.94,False,9,Mental,Small,Finance,6.3,4.8,False,0,1,16,6,10,4,0,50,True,False,True,No,Tier-2
897,43,Female,Single,Developer,13,124247.89,71,2.2,False,8,,Medium,Marketing,6.2,7.3,True,10,6,27,10,0,2,4,8,True,True,True,No,Tier-2
898,45,Female,Married,Developer,3,62656.67,59,1.09,False,1,,Large,Marketing,7.2,9.9,False,0,6,16,5,0,9,6,32,False,True,False,Occasional,Tier-2
899,40,Non-Binary,Single,Analyst,14,187243.03,76,0.91,True,3,Mental,Large,Admin,8.3,0.1,False,4,9,21,8,1,1,2,25,True,True,False,No,Tier-3
900,31,Male,Married,Developer,1,108137.71,73,1.85,True,4,Physical,Small,Marketing,5.1,1.4,True,8,2,2,2,8,7,1,80,True,False,False,Yes,Tier-1
901,41,Male,Divorced,Analyst,24,146678.62,61,2.87,True,9,,Large,Admin,5.8,9.2,False,1,6,7,2,10,0,5,20,True,False,False,No,Tier-2
902,19,Male,Married,Analyst,35,27161.3,78,0.99,False,0,Physical,Large,Sales,7.4,1.2,False,4,4,24,3,1,0,10,3,False,True,False,Yes,Tier-1
903,62,Female,Divorced,Support,32,135552.74,55,1.98,False,4,,Medium,Sales,4.8,4.2,True,7,3,3,0,3,5,5,61,False,True,True,Yes,Tier-2
904,43,Male,Divorced,Support,1,130798.98,59,2.07,True,6,Both,Medium,Admin,7.8,3.2,True,0,6,18,2,4,9,9,53,False,True,True,No,Tier-3
905,31,Female,Married,Support,26,79824.71,79,0.05,True,9,Both,Large,HR,6.5,2.6,False,2,1,16,1,1,3,7,29,True,True,True,No,Tier-2
906,24,Female,Divorced,Sales,8,182212.61,47,0.63,True,6,Physical,Large,Marketing,5.7,4.8,False,2,3,27,6,5,6,8,100,True,False,False,Yes,Metro
907,20,Female,Single,Analyst,0,180301.44,55,1.7,False,3,Physical,Large,Sales,8.4,10.0,False,8,10,24,6,0,9,6,2,False,True,False,No,Tier-3
908,64,Male,Married,HR,9,62223.45,59,0.81,True,10,Mental,Small,HR,7.3,9.8,False,1,7,2,4,8,9,2,100,True,False,True,Yes,Tier-2
909,40,Non-Binary,Married,Support,14,154405.46,65,0.89,False,9,Both,Small,Marketing,8.6,3.5,True,4,5,16,6,7,10,3,55,True,True,False,No,Tier-2
910,63,Female,Married,Analyst,38,50718.4,42,0.84,False,0,Physical,Medium,Sales,7.4,0.1,False,3,2,28,0,9,7,0,7,True,True,True,Yes,Tier-2
911,60,Non-Binary,Divorced,Analyst,6,156522.11,44,0.72,False,3,Both,Small,Finance,4.5,5.5,False,5,3,30,3,1,8,4,18,True,False,True,No,Tier-3
912,64,Male,Single,HR,0,98944.85,44,2.14,True,8,Both,Small,Marketing,4.0,4.5,False,9,10,0,10,8,8,4,54,False,True,False,Yes,Tier-1
913,62,Male,Married,Manager,14,196095.59,43,0.6,False,1,Both,Medium,HR,8.0,0.6,True,7,0,18,8,3,6,2,43,False,False,True,No,Metro
914,35,Male,Divorced,Support,0,116060.99,68,2.88,False,9,Mental,Large,IT,8.6,8.5,True,1,2,6,1,1,8,10,68,True,False,False,No,Tier-3
915,55,Male,Widowed,Developer,5,99305.07,84,2.57,False,10,,Small,Marketing,8.4,7.0,False,9,8,20,6,2,6,9,90,False,True,True,No,Metro
916,52,Male,Widowed,Developer,20,99889.69,38,1.96,True,9,Both,Medium,Marketing,6.7,9.4,False,10,7,6,4,7,8,2,58,False,True,True,No,Tier-1
917,32,Non-Binary,Widowed,Developer,25,117281.55,52,2.5,False,4,Both,Medium,Admin,4.3,1.4,True,8,6,9,7,9,3,3,81,True,False,False,No,Tier-1
918,42,Male,Single,Manager,6,35981.14,63,0.57,True,2,Physical,Large,HR,4.2,1.4,True,4,2,17,6,8,8,9,94,False,False,False,No,Metro
919,54,Male,Divorced,Support,29,76940.17,49,1.95,True,1,,Small,Sales,6.1,7.8,False,0,2,1,8,3,5,9,31,False,False,False,Occasional,Metro
920,45,Male,Divorced,HR,32,173530.12,71,2.18,True,5,Physical,Large,Admin,8.4,9.6,False,1,1,17,2,10,9,4,2,False,True,False,No,Tier-1
921,27,Male,Widowed,Developer,16,177782.35,56,2.3,False,7,Physical,Medium,Finance,8.7,1.7,False,2,1,16,5,8,7,8,93,False,True,False,Occasional,Tier-2
922,56,Male,Single,Support,38,130764.39,41,2.91,False,9,Mental,Large,IT,8.4,1.1,True,5,10,20,4,9,3,0,8,True,True,False,Occasional,Tier-3
923,34,Female,Divorced,Developer,36,132205.79,69,2.64,False,0,,Large,Finance,7.2,0.1,False,0,5,9,7,1,8,6,84,False,False,True,No,Tier-1
924,56,Female,Widowed,Analyst,38,23827.09,89,0.1,False,7,Physical,Small,Marketing,5.8,4.4,True,9,0,20,0,3,0,3,61,False,False,False,Occasional,Tier-2
925,39,Non-Binary,Single,Manager,8,135204.93,80,1.22,True,7,Physical,Large,Finance,7.9,4.2,False,1,5,30,7,6,0,5,1,True,False,False,Occasional,Tier-2
926,43,Male,Widowed,Developer,3,101105.95,36,0.54,True,6,Both,Large,Sales,8.0,3.0,False,1,2,2,3,4,5,7,17,True,False,False,Yes,Tier-3
927,61,Non-Binary,Married,Manager,16,188510.56,62,2.62,False,7,Mental,Small,Marketing,8.4,6.6,True,1,7,14,2,0,8,8,99,False,False,False,No,Tier-2
928,42,Non-Binary,Married,Developer,3,190701.25,80,0.24,True,9,Physical,Medium,Admin,6.5,6.4,False,6,9,5,5,2,9,0,40,False,False,True,Occasional,Tier-3
929,34,Male,Single,Developer,40,171891.35,66,1.99,True,6,Mental,Medium,Admin,5.8,3.0,False,2,5,0,4,8,6,7,67,False,False,True,Yes,Tier-1
930,30,Male,Divorced,Developer,0,25340.28,58,2.9,True,8,Mental,Medium,IT,7.1,2.1,True,9,5,7,8,6,9,8,62,False,False,False,Yes,Tier-3
931,37,Female,Widowed,HR,9,78054.66,64,2.72,True,0,Mental,Large,Admin,4.5,0.1,False,5,4,21,8,4,7,1,76,False,False,True,Occasional,Metro
932,42,Male,Married,Analyst,20,171813.76,71,0.38,False,8,Mental,Medium,Finance,6.8,1.4,False,2,10,18,0,4,9,7,98,False,False,False,No,Metro
933,21,Female,Widowed,HR,31,81610.24,78,2.92,False,4,,Small,Finance,7.7,3.7,True,4,1,4,3,0,2,0,83,True,False,True,Yes,Tier-3
934,27,Non-Binary,Single,Manager,29,120603.5,54,1.29,False,1,Mental,Small,HR,4.2,4.7,False,5,8,16,2,7,4,6,3,False,True,True,Occasional,Metro
935,20,Non-Binary,Single,Analyst,10,199871.05,70,1.48,False,0,Mental,Medium,Admin,5.7,6.3,True,1,2,0,3,4,2,7,99,True,False,False,Occasional,Tier-1
936,58,Female,Divorced,Sales,19,91550.42,40,1.53,False,6,Physical,Small,Finance,5.0,8.3,True,9,10,12,7,5,8,3,89,False,True,False,Yes,Metro
937,62,Female,Divorced,HR,39,156543.28,47,2.23,True,5,Physical,Small,HR,4.0,9.7,True,10,3,6,1,1,1,8,19,True,True,False,Yes,Tier-1
938,35,Male,Widowed,Analyst,27,118839.48,57,2.88,False,4,Both,Medium,Sales,8.9,1.1,False,7,10,26,4,3,5,10,88,False,True,False,Yes,Tier-2
939,64,Female,Married,Developer,8,149277.06,54,0.56,True,1,Mental,Large,HR,4.4,0.8,True,3,2,23,5,7,10,0,60,True,False,True,Yes,Tier-2
940,53,Female,Married,Support,19,138484.89,39,0.91,True,7,Both,Large,Marketing,6.0,2.8,False,3,1,0,6,6,10,6,2,False,True,False,Yes,Tier-2
941,64,Male,Married,Developer,5,175306.81,87,1.11,True,7,Physical,Small,IT,6.3,2.6,True,0,6,19,0,6,4,8,93,True,False,False,No,Tier-3
942,39,Non-Binary,Divorced,HR,24,25065.92,54,2.27,True,4,Physical,Small,Finance,6.2,9.0,True,4,8,19,7,5,10,9,23,False,True,True,Yes,Tier-2
943,51,Female,Married,Analyst,36,46936.36,38,2.08,True,6,Both,Medium,Sales,6.5,3.1,False,8,2,23,5,6,3,9,70,False,True,False,Occasional,Tier-3
944,64,Male,Single,Support,6,33208.97,84,1.0,False,10,Mental,Large,HR,6.6,6.8,True,2,2,24,7,10,9,7,34,True,False,False,No,Metro
945,25,Male,Single,HR,7,95365.85,61,0.32,True,2,,Large,Admin,7.5,7.7,False,3,2,24,6,7,0,5,85,False,False,True,Occasional,Tier-2
946,57,Female,Married,Sales,35,25233.49,61,0.77,False,3,Physical,Large,Finance,7.4,4.5,True,9,9,16,10,7,8,3,100,True,False,False,No,Tier-2
947,61,Non-Binary,Divorced,Manager,6,43548.37,56,0.33,False,2,Physical,Large,Admin,7.7,7.0,True,0,8,13,0,3,8,8,3,True,False,True,Occasional,Tier-3
948,36,Male,Married,HR,19,39495.62,71,0.35,True,8,,Large,Sales,7.7,0.4,False,0,9,22,2,7,10,1,40,False,False,False,Occasional,Metro
949,59,Female,Single,Support,4,37118.02,60,2.57,False,10,Physical,Medium,Finance,4.8,6.9,True,5,3,5,0,0,0,2,59,False,True,False,Occasional,Tier-3
950,58,Non-Binary,Married,Manager,36,102706.85,37,2.06,False,5,Physical,Small,HR,7.2,8.2,True,8,10,0,8,2,0,1,28,True,True,False,Yes,Tier-2
951,54,Female,Widowed,Support,0,119170.85,72,2.9,False,7,Physical,Large,Admin,4.8,5.8,True,9,8,21,9,6,6,2,58,True,True,False,No,Metro
952,23,Male,Single,Analyst,6,55510.82,64,1.02,False,6,Physical,Small,Admin,8.1,7.6,True,7,0,2,2,0,4,6,28,False,True,True,Occasional,Tier-2
953,43,Male,Widowed,Support,22,43133.44,39,2.32,False,3,Physical,Small,IT,6.5,1.1,True,7,4,15,0,3,0,8,74,True,False,True,Yes,Tier-1
954,51,Male,Divorced,Support,36,33282.23,71,0.13,False,8,Both,Medium,IT,7.3,5.7,True,6,0,10,6,6,4,9,11,True,True,False,Yes,Tier-2
955,62,Female,Widowed,Sales,27,160079.15,44,2.32,False,7,Both,Medium,Marketing,7.0,4.3,False,9,1,14,0,3,6,4,32,True,True,True,Occasional,Tier-1
956,23,Male,Single,HR,36,92440.18,75,2.22,False,10,Both,Medium,HR,6.0,0.4,True,7,5,29,9,8,2,2,27,True,False,False,Occasional,Tier-2
957,54,Female,Married,Analyst,5,43045.62,77,2.51,True,5,Physical,Small,Marketing,7.7,8.6,False,4,4,10,10,2,1,6,26,False,True,False,Occasional,Tier-1
958,50,Non-Binary,Divorced,Support,26,197759.57,51,2.18,False,7,Physical,Small,HR,8.8,0.7,False,8,7,11,6,3,6,9,6,False,True,False,No,Tier-2
959,39,Non-Binary,Divorced,Support,7,38245.05,61,2.77,True,6,,Small,Sales,7.0,7.3,True,7,3,14,4,0,10,7,54,True,True,False,Occasional,Tier-2
960,38,Non-Binary,Widowed,Support,33,109928.33,55,1.33,True,5,Mental,Medium,Marketing,6.9,8.0,False,9,4,30,0,2,0,5,66,True,False,False,Occasional,Metro
961,23,Non-Binary,Divorced,HR,36,105439.19,54,1.4,False,7,Physical,Large,IT,6.7,2.2,False,10,4,14,6,6,3,8,7,False,True,True,Yes,Tier-3
962,23,Male,Widowed,Support,40,117929.0,68,1.31,False,0,Both,Medium,Admin,6.5,6.0,False,6,2,26,10,10,5,8,29,False,True,False,Yes,Metro
963,65,Male,Married,Developer,25,186878.69,86,1.27,False,8,Both,Medium,Sales,8.7,3.9,True,0,6,3,10,8,4,5,37,False,True,True,No,Tier-2
964,21,Female,Single,Analyst,4,112836.09,46,0.85,True,4,,Large,Admin,5.5,4.7,False,2,1,12,5,1,4,9,70,True,False,True,Occasional,Tier-3
965,47,Non-Binary,Married,Sales,19,83007.43,69,1.01,False,0,,Medium,Finance,6.4,1.0,True,1,0,26,10,6,5,10,16,False,True,False,Occasional,Tier-3
966,28,Non-Binary,Single,Support,3,118869.47,65,2.27,True,7,Physical,Medium,Marketing,7.9,7.2,False,1,6,11,3,5,2,2,96,True,False,True,Yes,Metro
967,47,Female,Widowed,Analyst,18,163257.68,60,2.77,True,7,,Small,Marketing,5.7,0.1,True,9,7,22,3,5,0,1,21,False,False,True,Yes,Metro
968,48,Female,Divorced,Support,4,87032.92,46,2.32,True,5,Both,Small,IT,6.4,9.4,False,7,8,27,1,4,5,10,23,False,False,False,Yes,Tier-1
969,41,Female,Single,Sales,36,182698.52,49,2.13,False,3,Both,Large,Marketing,6.2,8.3,True,5,5,1,6,0,4,9,97,False,False,False,No,Tier-1
970,26,Female,Widowed,Developer,0,54313.47,77,0.6,False,6,,Medium,HR,7.4,1.8,True,3,5,11,2,6,3,6,24,True,False,True,Occasional,Tier-3
971,20,Non-Binary,Divorced,Support,9,182449.49,42,0.2,False,3,Both,Medium,HR,6.0,5.6,False,8,7,5,4,3,7,6,31,False,False,False,No,Metro
